id,name,tag,x,y,district,IDDIST,direction,stars,n_reviews,min_price,max_price,platform
203616,El Changarro de valentina,Restaurante,-12.054961,-77.1227035, ,Out,"Av Alfredo Palacios 457, Callao 07001",50,2, , ,googleplaces
237052,La Diabla,Restaurante,-11.900554,-77.0340444,CARABAYLLO,150106,"Av San Martin, Carabayllo 15313",43,796, , ,googleplaces
299469,Pollos Arenas,Restaurante,-11.8872339,-77.0356085,CARABAYLLO,150106,"Av. Mariano Condorcanqui 1412, Carabayllo 15318",48,13, , ,googleplaces
107273,Don Victor,Restaurante,-12.0586744,-77.1386399, ,Out,"01, Callao",37,3, , ,googleplaces
202680,Melcochita Restaurant,Restaurante,-12.0466858,-77.1105735, ,Out,"Abancay, Callao 07026",50,4, , ,googleplaces
36406,Roky's Restauranted,Restaurante especializado en pollo,-11.9983503,-77.1032842, ,Out,"Av. los Dominicos 2501, San Martín de Porres 15109",40,471, , ,googleplaces
68022,Restaurant Cevicheria La Mamachita,Restaurante,-11.8814094,-77.0365412,CARABAYLLO,150106,"Av. Trapiche chillón Mz H lote 12 URB santo domingo segunda etapa, Carabayllo",42,27, , ,googleplaces
53417,Restaurant Raulito,Restaurante,-12.016857,-77.0931864, ,Out,"Av. los Dominicos, Callao 07036",37,10, , ,googleplaces
222540,El Tripulante,Restaurante,-12.057545,-77.1344814, ,Out,"Tacna Nte 380, Callao 07021",44,61, , ,googleplaces
282511,Sabor Picante,Restaurante,-11.8637866,-77.0777473,PUENTE PIEDRA,150125,"Bolognesi 292-A, Puente Piedra 15118",40,1, , ,googleplaces
148403,Restaurante EL Condor,Restaurante,-11.7231547,-76.9564436, ,Out,"Av. Túpac Amaru 240, Carabayllo 15335",41,47, , ,googleplaces
82348,Restaurant Carrillo Bornoso,Restaurante,-12.0663639,-77.1354869, ,Out,"Carrillo de Albornoz, Callao 07021",43,14, , ,googleplaces
221744,Broaster's Pechocha,Restaurante,-12.0517933,-77.1297228, ,Out,Callao 07001,50,1, , ,googleplaces
180985,Rest.Mateo S.A,Restaurante,-12.0508491,-77.1259843, ,Out,Callao 07001,50,1, , ,googleplaces
268342,Cedros Tia,Restaurante,-11.8831555,-77.0244397,CARABAYLLO,150106,"Cedros, Carabayllo 15318",40,1, , ,googleplaces
33079,Villa Chicken,Restaurante especializado en pollo,-12.074995,-77.0810599,SAN MIGUEL,150136,"Av. La Mar 2251, San Miguel 15088",43,2313, , ,googleplaces
2920,Restaurante Ericka,Restaurante,-11.8676669,-77.0233598,CARABAYLLO,150106,"Av. Manuel Prado, Carabayllo 15319",50,3, , ,googleplaces
116917,Restaurante-Polleria-Chifa,Restaurante especializado en pollo,-11.987228,-76.8978958,LURIGANCHO,150118,Lurigancho-Chosica 15461,40,2, , ,googleplaces
151686,Pizarello Pizzas,Pizzería,-11.8662217,-77.0769817,PUENTE PIEDRA,150125,"Av Juan Lecaros 351, Puente Piedra 15118",50,4, , ,googleplaces
106677,La Santa Pesca,Pub restaurante,-12.0728965,-77.16159, ,Out,"Tovar 379, La Punta 07021",26,60, , ,googleplaces
92005,LA HOGUERITA,Restaurante,-11.8707759,-77.0235328,CARABAYLLO,150106,"Las Flores del Nte de, Carabayllo 15121",50,2, , ,googleplaces
220809,Pollería Mi Paisa,Restaurante,-11.8952687,-77.0295108,CARABAYLLO,150106,"20A 1500, Carabayllo 15318",50,1, , ,googleplaces
259915,KFC,Restaurante de comida rápida,-12.0189141,-77.0996468, ,Out,"Av. Tomas Valle 3870, Callao 07036",38,2207, , ,googleplaces
54792,Lalo's Cevicheria,Restaurante,-11.8780445,-77.0295624,CARABAYLLO,150106,"Calle 9, Carabayllo 15318",41,30, , ,googleplaces
208527,Pechitos Chicken,Pollería,-12.0046185,-76.8793522,LURIGANCHO,150118,"mz. G1 LT. 16 San Antonio de carapongo, Lurigancho-Chosica 15464",50,3, , ,googleplaces
254087,Isabella,Marisquería,-12.0743041,-77.1639225, ,Out,"De Mayo, 250-B La Punta Callao, Lima 07021",42,40, , ,googleplaces
47471,Deli Bakery,Restaurante,-12.0726778,-77.1632779, ,Out,"Av. Miguel Grau 250, La Punta 07021",43,1796, , ,googleplaces
270382,Nanka,Restaurante de fusión,-12.0940452,-77.0344344,SAN ISIDRO,150131,"Calle Manuel Bañón 260, San Isidro 15073",47,696, , ,googleplaces
113940,Pollería Boulevard Bistro Carabayllo,Restaurante,-11.8589899,-77.0467017,CARABAYLLO,150106,"Av. Jose Saco Rojas 446b, Carabayllo 15121",50,2, , ,googleplaces
140697,tanta & cafe,Restaurante,-11.8630051,-77.0465187,CARABAYLLO,150106,"San Antonio, Carabayllo 15121",42,14, , ,googleplaces
198638,Restaurante Vida Saludable - Vegano,Restaurante,-11.8969311,-77.0373261,CARABAYLLO,150106,"Unnamed Road, Carabayllo 15313",44,16, , ,googleplaces
84409,Sol de carabayllo,Restaurante,-11.8725649,-77.0401876,CARABAYLLO,150106,Carabayllo 15121,50,1, , ,googleplaces
79786,La sazón D' Any,Restaurante de comida rápida,-11.8779878,-77.029931,CARABAYLLO,150106,"Av. U - Mz. D2 - Lt. 4 - 7ma, Carabayllo",42,155, , ,googleplaces
55004,Parrilla Campo Verde,Restaurante peruano,-11.8798593,-77.0201761,CARABAYLLO,150106,"Auxiliar Av Tupac Amaru 2733, Carabayllo 15318",41,42, , ,googleplaces
281835,Picanteria Y Cevicheria El Puerto,Restaurante,-12.0486829,-77.1019186, ,Out,"Av. Argentina 3890, Callao 07001",43,116, , ,googleplaces
205273,Starbucks,Cafetería,-12.021925,-77.1081868, ,Out,"Aeropuerto Internacional Jorge Chavez, Callao CALLAO 01",38,55, , ,googleplaces
4367,"Restaurante ""Alvarado""",Restaurante,-11.8642991,-77.0740167,PUENTE PIEDRA,150125,"Av. Juan Lecaros, Puente Piedra 15121",30,1, , ,googleplaces
54131,Kusina - Pachacamac,Restaurante,-12.2438423,-76.8793577,LURIN,150119,"ex-predio La Casica, Parcela E9,te 1, 19, Ayacucho, Pachacamac 15823",44,1773, , ,googleplaces
93082,Muelle 29,Restaurante,-12.0537863,-77.1343753, ,Out,"Jr. Cuzco 934, chacarita 07001",45,178, , ,googleplaces
152367,"Jiron Pastaza 1505, Breña",Cafetería,-12.0651963,-77.0595768,BREÑA,150105,"Jirón Pastaza 1505, Breña 15083",50,2, , ,googleplaces
275048,Restaurant Gemelos,Restaurante,-12.0890228,-77.0681761,MAGDALENA DEL MAR,150120,"Jr. Rodrigo De Mazuelos 295, Magdalena del Mar 15086",50,1, , ,googleplaces
7166,Restaurante Esperanza,Restaurante,-11.852389,-77.0021328,CARABAYLLO,150106,Carabayllo 15319,50,3, , ,googleplaces
58723,Pollería Guru Carabayllo,Restaurante especializado en pollo,-11.8586356,-77.0455298,CARABAYLLO,150106,"Av. San Juan de Dios 218, Carabayllo 15121",43,3, , ,googleplaces
136914,Corazón & Carbón Parrilla Peruana,Restaurante,-11.8964289,-77.0369316,CARABAYLLO,150106,Carabayllo 15313,45,36, , ,googleplaces
78207,Pollería Donalds,Restaurante,-11.8795082,-77.0190115,CARABAYLLO,150106,"Av. Túpac Amaru 2812, Carabayllo 15321",40,60, , ,googleplaces
104212,Bambú,Restaurante,-12.065876,-77.107121, ,Out,"José Pardo 405, La Perla 07011",45,233, , ,googleplaces
96086,Doña Virginia Anticucheria,Restaurante,-11.85907,-77.0462274,CARABAYLLO,150106,"Av. Jose Saco Rojas, Carabayllo 15121",42,25, , ,googleplaces
25651,Pollos a La Brasa,Tienda de aves de corral,-12.031633,-77.0919826,SAN MARTIN DE PORRES,150135,"Jr. Huaraz 615, Callao 15106",44,27, , ,googleplaces
65041,Icónico,Heladería,-11.7729624,-77.1746669,ANCON,150102,"Av Jose Carlos Mariategui - Ex Marginal 211, Ancón 15123",40,1, , ,googleplaces
216163,Anticucheria Chelita,Restaurante,-11.8533198,-77.0371593,CARABAYLLO,150106,"Av. Jose Saco Rojas 24, Carabayllo 15121",42,5, , ,googleplaces
84292,Aquamar Restaurante Cevicheria & Show Callao,Restaurante peruano,-12.0089486,-77.1021207, ,Out,"Av. Pacasmayo Mz I Lote 22 Urb. Albino Herrera, Callao",41,18, , ,googleplaces
179640,La Cutervina,Restaurante,-11.8302106,-76.998023,CARABAYLLO,150106,Carabayllo 15320,45,2, , ,googleplaces
234847,Anticucheria La Cabañita,Restaurante,-11.9751967,-76.7690991,CHACLACAYO,150107,"Av. Nicolás Ayllón 839, Chaclacayo 15472",42,5, , ,googleplaces
118602,Rinconcito del sabor,Restaurante,-11.8876428,-77.0353178,CARABAYLLO,150106,"Ca. E, Carabayllo 15318",38,12, , ,googleplaces
214038,restaurante campestre posada andina,Restaurante,-11.8596515,-77.0321053,CARABAYLLO,150106,"Av. Camino Real, Carabayllo 15121",39,93, , ,googleplaces
171893,Restaurantes Campestre De Trapiche,Restaurante,-11.7253898,-76.9670582, ,Out,"km 39, Av. Túpac Amaru, Carabayllo",35,2, , ,googleplaces
294093,CEVICHONGO RESTAURANTE,Restaurante,-11.9790744,-76.9074941,LURIGANCHO,150118,"A. H. Paraíso de Cajamarquilla, Huachipa, Paraiso Lt 5",50,1, , ,googleplaces
107508,Antojitos J&M,Restaurante,-12.0578211,-77.1284363, ,Out,Callao 07001,47,7, , ,googleplaces
168441,TANA Pizza al Taglio,Pizzería,-12.091781,-77.08152,SAN MIGUEL,150136,"Jiron Francisco Bolognesi 103, Lima 15086",44,69, , ,googleplaces
219693,Festisima - Sima Callao,Restaurante,-12.0620639,-77.1429935, ,Out,"Av. Marco Polo 217, Callao 07021",40,1, , ,googleplaces
159028,El Ruedo RestoBar - Comas,Restaurante peruano,-11.9024609,-77.0372251,COMAS,150110,"Av Lima 104, Comas 15313",42,398, , ,googleplaces
274862,Chicharroneria Mayumi,Restaurante,-11.8919124,-77.0308155,CARABAYLLO,150106,"Av. Señor de Caudivilla 291, Carabayllo 15318",32,5, , ,googleplaces
165527,Della Nonna Pastas,Pizzería,-12.091432,-76.9960834,SAN BORJA,150130,"Avenida San Luis, Av. San Borja Nte. 2070, Cercado de Lima 15037",42,209, , ,googleplaces
283745,Barra Freskos,Restaurante,-12.0482626,-77.1113179, ,Out,"Av Argentina 3093, Callao 07006",50,1, , ,googleplaces
244155,RESTAURANT 009,Restaurante,-12.074307,-77.1639352, ,Out,"De Mayo 240, La Punta 07021",44,64, , ,googleplaces
228967,Chifa Génesis,Restaurante especializado en pollo,-12.0585962,-77.1281815, ,Out,"Manzana C Lote 4, Av. Guardia Chalaca, Callao 07001",45,61, , ,googleplaces
180474,Rovegno,Restaurante,-12.0923128,-77.0462341,SAN ISIDRO,150131,"Av. dos de Mayo, San Isidro 15073",43,1552, , ,googleplaces
124611,Restaurante veva,Restaurante,-11.8808713,-77.0356644,CARABAYLLO,150106,"Av. Parque Zonal, Carabayllo 15318",48,4, , ,googleplaces
287447,El Otro Patio,Restaurante,-11.8962561,-77.0333058,CARABAYLLO,150106,"Av. Jose Carlos Mariategui 142, Carabayllo 15318",42,331, , ,googleplaces
117460,Brice 29,Restaurante,-12.0567984,-77.1312034, ,Out,"Av. Guardia Chalaca 1213, Callao 07001",20,1, , ,googleplaces
243982,El Refugio pollos&parrillas - Carabayllo,Restaurante,-11.887254,-77.0238877,CARABAYLLO,150106,"Av. Túpac Amaru 2101, Carabayllo 15318",50,3, , ,googleplaces
252438,Restaurante Fussion,Restaurante,-11.8896907,-77.0278941,CARABAYLLO,150106,"Av. Jose Carlos Mariategui, Carabayllo 15318",30,2, , ,googleplaces
1634,MUSEO DEL PISCO - LIMA,Bar,-12.0457155,-77.0294718,LIMA,150101,"Jirón Junín 201, Cercado de Lima 15001",44,684, , ,googleplaces
88300,Cevicheria Sol & Mar,Restaurante,-11.8922005,-77.0294447,CARABAYLLO,150106,"Jr. Punchauca, Carabayllo 15318",43,27, , ,googleplaces
46614,DONDE YOLO,Restaurante,-12.0742047,-77.1647243, ,Out,"Malecon Pardo 180, La Punta 07021",42,343, , ,googleplaces
165018,Restaurante Rosalia,Restaurante,-12.0552101,-77.1354599, ,Out,"Atahualpa 602, Callao 07021",42,202, , ,googleplaces
17843,Restaurant La Terraza,Restaurante,-12.060036,-77.1477265, ,Out,"Jr, Constitucion 226, Callao 07021",50,5, , ,googleplaces
46931,TOTORITAS l Restaurant & Cevichería,Restaurante,-12.0011943,-77.110631, ,Out,"Ex. Av. Bertello Avenida Japón 14, Callao 07031",40,209, , ,googleplaces
111908,La Sazón De Papa,Restaurante,-12.0722562,-77.1129975, ,Out,"Avenida El Pacifico 345, La Perla 07016",42,89, , ,googleplaces
60068,Restaurante Catalina,Restaurante peruano,-12.061055,-77.147644, ,Out,"Jirón García Calderón 215, Callao 07021",45,8, , ,googleplaces
257525,"Restaurante Pizzeria ""El Capo""",Restaurante,-11.8781882,-77.01845,CARABAYLLO,150106,Carabayllo 15318,40,33, , ,googleplaces
4217,El Rinconcito de Mari,Restaurante,-12.0572972,-77.1244433, ,Out,"Sta. Fe 150, Callao 07001",50,3, , ,googleplaces
201256,Restaurant Campestre La Cabaña,Restaurante,-11.9638267,-77.12718, ,Out,Callao 07046,39,83, , ,googleplaces
56658,D. Carbón,Tienda de aves de corral,-12.067872,-77.1142969, ,Out,"Av. la Marina 665, La Perla 07011",44,609, , ,googleplaces
248571,dulceria Magdalena,Restaurante,-12.0938989,-77.0737747,MAGDALENA DEL MAR,150120,"Jr.Leoncio Prado 471, Magdalena del Mar 15086",45,2, , ,googleplaces
160710,Pollos ocaña,Restaurante,-11.8270678,-77.0445771,CARABAYLLO,150106,"Av Norte Sur, Carabayllo 15122",37,6, , ,googleplaces
198650,Honorata Café Restaurante,Restaurante,-12.0600108,-77.1477153, ,Out,"Jirón, Constitucion 224, Callao 07021",50,1, , ,googleplaces
268107,El Rancho,Restaurante,-12.0082874,-77.098408, ,Out,"Av. los Dominicos 723, Callao 07036",46,31, , ,googleplaces
48102,Polleria Ricky & Toña,Restaurante,-11.8708892,-77.0217951,CARABAYLLO,150106,"Av. Universitaria, Carabayllo 15319",46,7, , ,googleplaces
142334,"Restaurant & Cevicheria - ""Sazon de Huillca""",Restaurante de cocina criolla,-12.0429277,-77.114786, ,Out,"Av. Alameda y, Callao 07026",30,2, , ,googleplaces
121397,CEVICHERIA EL CHE,Restaurante,-11.8881544,-77.023606,CARABAYLLO,150106,"Augusto B. Leguía 121, Carabayllo 15321",39,23, , ,googleplaces
258699,Restaurant Galipan,Restaurante peruano,-12.0051966,-77.0695531,LOS OLIVOS,150117,"Mz C, Lote 2, Av. Alfa, Los Olivos 15302",40,2, , ,googleplaces
69215,BarraVas,Restaurante de fish & chips,-12.0959807,-77.0241622,SAN ISIDRO,150131,"Av. Paseo de la Republica 3211, San Isidro 15047",42,129, , ,googleplaces
140519,Don Guille Caja China y parrillas,Restaurante,-11.9754171,-76.769658,CHACLACAYO,150107,"Plaza de Armas, Chaclacayo 15472",50,1, , ,googleplaces
38374,El Pollon,Restaurante especializado en pollo,-12.1055269,-77.0563049,SAN ISIDRO,150131,"Av. Augusto Pérez Araníbar 1933, San Isidro 15076",39,1432, , ,googleplaces
72695,Pizza Paolo's Carabayllo,Pizzería,-11.8730481,-77.0157063,CARABAYLLO,150106,"Av. Túpac Amaru 3421, Carabayllo 15319",38,116, , ,googleplaces
227520,Caporal - Parrillas,Restaurante,-11.8964708,-77.0338761,CARABAYLLO,150106,"Av. Chimpu Ocllo 402, Carabayllo 15318",43,1634, , ,googleplaces
58112,Restaurant Polleria Pardos,Restaurante,-11.8812368,-77.0237782,CARABAYLLO,150106,"Av. Camino Real, Carabayllo 15318",40,5, , ,googleplaces
286157,Fundo TANPU WASI - Hotel Campestre,Restaurante,-12.2536834,-76.8922116,LURIN,150119,Lurín 15823,40,1, , ,googleplaces
3532,El Encanto De Mi Selva,Restaurante,-12.0533574,-77.1111825, ,Out,"Av. Comandante Pérez Salmón 884, Callao 07001",41,7, , ,googleplaces
278408,CHINAWOK,Restaurante chino,-12.0561246,-77.0374584,LIMA,150101,"Real Plaza Centro Civico, Avenida Garcilaso de la Vega 1337, Cercado de Lima 15001",39,384, , ,googleplaces
182293,"Chicharronería ""La Casita""",Restaurante,-11.8806427,-77.0322473,CARABAYLLO,150106,"Condorcanqui, Carabayllo 15318",45,35, , ,googleplaces
239260,Restaurante cevicheria la pame,Restaurante,-11.8455375,-77.0990299,PUENTE PIEDRA,150125,"Buenos Aires 2419, Puente Piedra 15118",30,2, , ,googleplaces
27117,La Casa Del Picaron,Restaurante,-12.0740612,-77.1647522, ,Out,"Frente al mirador de La Punta, De Mayo, La Punta 07021",40,6, , ,googleplaces
83641,Chifa Kam Fú,Restaurante,-12.0920318,-77.0465636,SAN ISIDRO,150131,"Calle Los Laureles 198, San Isidro 15076",40,231, , ,googleplaces
187069,Norky's,Restaurante especializado en pollo,-12.0482627,-77.1113168, ,Out,"Centro Comercial Minka, Av Argentina 3093, Callao 07001",40,54, , ,googleplaces
294300,"CEVICHERIA - RESTAURANT MERO - MERO ""ROMERO""",Restaurante,-12.0555538,-77.1145468, ,Out,"Av Sta Rosa, Callao 01001",40,339, , ,googleplaces
110938,Cebicheria Tia Mechita,Restaurante,-12.0604238,-77.143625, ,Out,"Castilla 344, Callao 07021",44,96, , ,googleplaces
247443,RESTAURANT HERNAN,Restaurante peruano,-12.0612805,-77.1459119, ,Out,"Av Saenz Peña 191, Callao 07021",47,12, , ,googleplaces
18089,Restaurante Cevichería PURO NORTE,Restaurante,-11.8592884,-77.1285714, ,Out,Mi Peru 07056,40,2, , ,googleplaces
211333,Restaurant La Cusqueñita,Restaurante,-11.885022,-77.029335,CARABAYLLO,150106,Carabayllo 15318,40,4, , ,googleplaces
48699,La Choza Del Gringo,Restaurante,-11.8607079,-77.0109858,CARABAYLLO,150106,"Av. Universitaria km24, Carabayllo 15319",47,10, , ,googleplaces
286788,Pollo Loko,Restaurante especializado en pollo,-11.8552379,-77.037736,CARABAYLLO,150106,Carabayllo 15121,30,1, , ,googleplaces
242751,Restaurante,Restaurante,-12.0315208,-77.0685027,SAN MARTIN DE PORRES,150135,"Av. Perú 2152, Cercado de Lima 15101",50,1, , ,googleplaces
12032,Chifa Asia,Restaurante chino,-12.0601347,-77.1380512, ,Out,"Av Saenz Peña 727, Callao 07021",39,508, , ,googleplaces
126433,Chifa Xing Wang,Restaurante chino,-11.8764433,-77.0173771,CARABAYLLO,150106,"Av. Túpac Amaru, Carabayllo 15318",41,108, , ,googleplaces
100455,EL ENCANTO DEL SUR (POLLERÍA-CHIFA-BROSTERÍA),Restaurante,-12.0550823,-77.1222197, ,Out,Callao 07001,40,73, , ,googleplaces
260535,Piscinas El Bosque,Restaurante,-11.8306431,-77.0440939,CARABAYLLO,150106,Carabayllo 15122,46,28, , ,googleplaces
8817,Chifa Nan Lu,Restaurante,-11.9022568,-77.036842,COMAS,150110,"Av Lima, Carabayllo 15313",38,169, , ,googleplaces
25209,Restaurante Del Pirata,Restaurante,-11.73429,-76.98719, ,Out,Carabayllo 15320,45,6, , ,googleplaces
113485,El Muelle De Javier,Restaurante,-11.8864617,-77.0381069,CARABAYLLO,150106,"Av. Señor de Caudivilla, Carabayllo 15318",45,176, , ,googleplaces
194414,"Pollos a la Brasa ""El Gordo""",Restaurante,-11.8523139,-77.0025338,CARABAYLLO,150106,"primax, Av. Tupac Amaru 12402 Mza.72 Lote. 1 frente al grifo, Carabayllo",43,28, , ,googleplaces
194175,OKEYLLAM Restaurant Campestre,Restaurante,-11.8313033,-76.9982637,CARABAYLLO,150106,"Av. Túpac Amaru 420, Carabayllo 15320",41,24, , ,googleplaces
20222,El Calarmardo - Cevicheria Restomar,Restaurante,-12.0126313,-77.0959145, ,Out,"Av. los Dominicos 187, Callao 07036",45,2, , ,googleplaces
276904,RESTAURANTE CHIQUIS,Restaurante peruano,-12.2922881,-76.8528414,LURIN,150119,"Jr. libertad mz-5 lt-4, LURIN LIMA 51",40,1, , ,googleplaces
273231,LA SAPALLANGUINITA DE HUANCAYO,Restaurante,-12.0072102,-76.8855378,LURIGANCHO,150118,Lurigancho-Chosica 15464,50,1, , ,googleplaces
139805,Pollería El Dorado Callao,Pollería,-12.0454711,-77.1029566, ,Out,"Av. La Chalaca MZ E, Callao 07026",38,32, , ,googleplaces
269159,Restaurant Nieto's,Restaurante,-11.8602759,-77.0773024,PUENTE PIEDRA,150125,"Las Dalias Mz B lt 2 - puente piedra 51 Lima, Puente Piedra 07056",10,1, , ,googleplaces
93430,Cevicheria El Rinconcito Talareño,Restaurante,-12.0598057,-77.135975, ,Out,"Avenida Saenz Peña, Madre 889, Callao",41,98, , ,googleplaces
266647,Campo deportivo Las chivas de carabayllo,Restaurante,-11.8570213,-77.0305788,CARABAYLLO,150106,"Mz B LT 09 Asoc De Prop Alpamayo Chacra Grande, Carabayllo",44,15, , ,googleplaces
211664,Comedor La Fragata,Restaurante,-12.060652,-77.1487993, ,Out,"Centro Naval Del Peru Sede Callao, Int. 01, Piso. 1 Jorge Chavez, 121, Callao 07021",40,1, , ,googleplaces
38959,FULL Sabor,Restaurante,-11.8966169,-77.0398874,CARABAYLLO,150106,"Ca. Felipe Mendizabal 340, Carabayllo 15316",50,2, , ,googleplaces
90335,"""CHIFA"" ""CALDO DE GALLINA "" ""DOS ESTRELLAS""",Restaurante,-12.0261465,-76.8882355,ATE,150103,Ate 15487,50,1, , ,googleplaces
90905,Restaurante Eduardo,Restaurante,-12.0571863,-77.1326162, ,Out,"Av Republica de Panama 308, Callao 07021",37,31, , ,googleplaces
186024,LA PIZCA cevicheria,Restaurante,-11.8212958,-77.0376375,CARABAYLLO,150106,"calle las gaviotas MZB5 LT 18 URB LA PLANICIE CARABAYLLO, 15026",26,5, , ,googleplaces
76265,Paradero SEOING,Restaurante,-11.9746622,-76.8972513,LURIGANCHO,150118,"Unnamed Road, Lurigancho-Chosica 15461",40,1, , ,googleplaces
28370,Pollería King Li,Pollería,-12.0426181,-77.1173586, ,Out,"Av. Alameda 1, Callao 07001",42,178, , ,googleplaces
146383,Por las rutas de sus mares,Restaurante,-11.881492,-77.0232121,CARABAYLLO,150106,"Av. Túpac Amaru, Carabayllo 15318",50,3, , ,googleplaces
144309,Donde Juanita,Marisquería,-12.0455719,-77.1055295, ,Out,"Av. La Chalaca, Callao 07026",50,5, , ,googleplaces
71626,El Huarique de Villa,Restaurante,-11.827014,-77.0393032,CARABAYLLO,150106,"Calle 7 - Mz. F - Lt. 22, Calle 9, Carabayllo",35,4, , ,googleplaces
27692,Donde Diego - Callao,Restaurante,-12.0682439,-77.1102092, ,Out,"Uzquil 240, La Perla 07011",45,8, , ,googleplaces
286158,El Rincon del Chato - Pescados Y Mariscos,Restaurante,-11.8956415,-77.019842,CARABAYLLO,150106,"Lima 943, Carabayllo 15321",45,45, , ,googleplaces
92157,Loopbar Peruana Fusion,Restaurante,-11.8924952,-77.0315112,CARABAYLLO,150106,"Av. Jose Carlos Mariategui 367 Urb, Carabayllo 15316",47,115, , ,googleplaces
85503,Pollería-Chifa Tony's,Tienda de aves de corral,-12.0592175,-77.1281577, ,Out,"Av Saenz Peña 1496, Callao 07021",38,100, , ,googleplaces
220363,Restaurante Sabores Del Peru,Restaurante,-11.9580042,-77.0728557,LOS OLIVOS,150117,"San Manuel 250-298, Cercado de Lima 15306",40,1, , ,googleplaces
207128,"Callao ""La Calle 14"" Grills & Fusion",Restaurante de fusión,-12.0063219,-77.10058, ,Out,"Urb. Santa Rosa Mz. ""Q"" Lote - 29 Calle 14 Callao, CALLAO 01",40,29, , ,googleplaces
263115,RESTAURANT CHIFA Gian San,Restaurante,-11.8666677,-77.076298,PUENTE PIEDRA,150125,"Av. Miguel Grau N°119, Cercado de Puente Piedra 15118",50,1, , ,googleplaces
44894,Fuga Criolla,Restaurante,-12.0495817,-77.1359983, ,Out,"Segunda 451, Callao 07001",50,2, , ,googleplaces
220916,Chancho al Palo Taita Deme,Restaurante,-11.8504963,-77.0317841,CARABAYLLO,150106,"Huarangal km. 4.5, Carabayllo 15121",40,456, , ,googleplaces
141927,Don Raúl,Restaurante de cocina criolla,-12.0911197,-77.0728981,MAGDALENA DEL MAR,150120,"Mercado Magdalena, Int.277 Leoncio Prado 730 Magdalena Del Mar, Lima 15086",50,1, , ,googleplaces
293575,Chancho al Palo Carlos Ramirez,Restaurante,-11.8550378,-77.0387683,CARABAYLLO,150106,"Av. Jose Saco Rojas 22, Carabayllo 15121",39,173, , ,googleplaces
22698,Caldo de Gallina Judy,Restaurante,-11.89021,-77.0264517,CARABAYLLO,150106,"Av. Tupac Amaru 1742, Carabayllo 15321",40,2, , ,googleplaces
71534,Boxs,Restaurante,-11.9754641,-76.7700112,CHACLACAYO,150107,"Av. Nicolás Ayllón 739, Chaclacayo 15472",10,2, , ,googleplaces
85514,Sanson Restaurante,Restaurante,-12.0174178,-77.0978464, ,Out,"Av. Pacasmayo 4980, Callao 07036",40,4, , ,googleplaces
265668,Estancia Del Apero,Restaurante,-12.158998,-76.8396824,PACHACAMAC,150123,Pachacamac 15593,50,1, , ,googleplaces
168073,DondeAlex,Hamburguesería,-11.9587566,-77.0740736,LOS OLIVOS,150117,"Av. España Calle 4, Los Olivos 15306",40,1, , ,googleplaces
210900,Barra D7,Restaurante peruano,-12.0596649,-77.1469747, ,Out,"Jr. Constitución 298 Callao, CALLAO 1",41,201, , ,googleplaces
228578,Polleria Salazar Alamo,Restaurante,-12.0008604,-77.1064922, ,Out,"Urbanización el Álamo mz y lote 1, Callao 07031",38,318, , ,googleplaces
44880,A'Donde Joaquina,Restaurante,-11.9793281,-76.788419,CHACLACAYO,150107,"Las Fucsias, Chaclacayo 15472",50,1, , ,googleplaces
185494,Fruisian,Restaurante,-12.0435314,-77.1204631, ,Out,"JR. 19 DE ENERO MZ A LT 14, GAMBETTA ALTA CALLAO Callao, CALLAO 01",50,1, , ,googleplaces
122896,El fabricante de sabores,Restaurante,-12.0489364,-77.0319965,LIMA,150101,"Jirón Carabaya 520, Cercado de Lima 15001",50,1, , ,googleplaces
212182,La Granja de Don Mario,Restaurante especializado en pollo,-11.8793339,-77.0314162,CARABAYLLO,150106,Condorcanqui Mz Q Lote 10,50,5, , ,googleplaces
38167,La Ponderosa Huachipa,Restaurante familiar,-12.0116188,-76.9382355,LURIGANCHO,150118,"Calle los Condores 180, Lima 15457",37,170, , ,googleplaces
71071,Dos Espadas Marino Fusión,Restaurante,-12.0266314,-77.1004123, ,Out,"Calle 1 , Manzana G-39, Lote 1 Urbanización, Callao 07041",38,141, , ,googleplaces
77257,Machis,Restaurante,-11.8950827,-77.0301811,CARABAYLLO,150106,"Cesar Vallejo 205, Carabayllo 15318",43,308, , ,googleplaces
264976,Se Salió El Pollo,Restaurante,-12.0643163,-77.151977, ,Out,"Gamarra 205, Callao 07021",42,1485, , ,googleplaces
88773,Cevicheria El Corsario,Restaurante,-11.8919899,-77.0297478,CARABAYLLO,150106,"Calle 7, Carabayllo 15318",40,184, , ,googleplaces
287787,"Jr. España, la Perla, Callao",Restaurante,-12.0683345,-77.1186518, ,Out,"España 376, La Perla 07016",40,39, , ,googleplaces
286071,Freskos Cevicheria,Restaurante,-12.047897,-77.111825, ,Out,"C.C. Minka loca 401, Av Argentina 3093 Galería 07, Callao 07001",42,612, , ,googleplaces
121667,Restaurante Campestre Sonia Morales,Restaurante peruano,-11.849441,-77.0299808,CARABAYLLO,150106,"10 minutos del óvalo, Av. San Juan de Dios km 5, Puente Piedra 15121",40,362, , ,googleplaces
222939,Raja Tabla Pollos a la leña,Restaurante peruano,-11.9027778,-77.0413889,COMAS,150110,"Av. Universitaria 10419, Comas 15316",44,573, , ,googleplaces
